Name,Price,Image URL
Pharmeasy Vitamin C (990mg) With Zinc (10mg) - Powerful Immunity Booster - 60 Veg Tablets,₹799,https://cdn01.pharmeasy.in/dam/products_otc/Z08870/pharmeasy-vitamin-c-990mg-with-zinc-10mg-powerful-immunity-booster-60-veg-tablets-6.01-1736147742.jpg?dim=700x0&dpr=1&q=100
New Amrutanjan Maha Strong Pain Balm 7.7gm (8ml),₹48,https://cdn01.pharmeasy.in/dam/products_otc/I40296/new-amrutanjan-maha-strong-pain-balm-77gm-8ml-2-1701944894.jpg?dim=700x0&dpr=1&q=100
Himalaya Tentex Forte Tablets - 10'S,₹130,https://cdn01.pharmeasy.in/dam/products_otc/168815/himalaya-tentex-forte-tablets-10s-1-1671741072.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Aloe Vera Juice With Pulp - Rejuvenates Skin & Hair - 1 Litre Bottle,₹399,https://cdn01.pharmeasy.in/dam/products_otc/E54755/everherb-by-pharmeasy-aloe-vera-juice-with-pulp-rejuvenates-skin-hair-1-litre-bottle-2-1723874827.jpg?dim=700x0&dpr=1&q=100
Iodex Ultra Plus Body Pain Expert Gel 30 Gm,₹150,https://cdn01.pharmeasy.in/dam/products_otc/095587/iodex-ultra-plus-body-pain-expert-gel-30-gm-6.01-1735540857.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Hot Water Bag - Relieves Pain - Relaxes Sore Muscles - Improves Blood Supply - Red - 2l,₹349,https://cdn01.pharmeasy.in/dam/products_otc/N63105/pharmeasy-hot-water-bag-relieves-pain-relaxes-sore-muscles-improves-blood-supply-red-2l-2-1671777872.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Karela - Blood Sugar Control - Lowers Bad Cholestrol - Bottle Of 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/B55847/everherb-by-pharmeasy-karela-blood-sugar-control-lowers-bad-cholestrol-bottle-of-60-6.1-1733727612.jpg?dim=700x0&dpr=1&q=100
Baidyanath Kesari Kalp Royal Chyawanprash - Promotes Vitality Strength & Stamina In Adults - 1kg,₹785,https://cdn01.pharmeasy.in/dam/products_otc/382707/baidyanath-kesari-kalp-royal-chyawanprash-promotes-vitality-strength-stamina-in-adults-1kg-2-1727053918.jpg?dim=700x0&dpr=1&q=100
Himalaya Confido Tablets - 60'S,₹215,https://cdn01.pharmeasy.in/dam/products_otc/047315/himalaya-confido-tablets-60s-2-1671741241.jpg?dim=700x0&dpr=1&q=100
Mega Freeflex Joint Health Tablets Strip Of 10,₹571,https://cdn01.pharmeasy.in/dam/products_otc/220645/mega-freeflex-joint-health-tablets-strip-of-10-1-1682409187.jpg?dim=700x0&dpr=1&q=100
Eyemist Tube Of 10gm Eye Gel,₹450,https://cdn01.pharmeasy.in/dam/products_otc/072461/eyemist-tube-of-10gm-eye-gel-1-1671741403.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Calcium Magnesium Vitamin D3 & Zinc - Bones & Dental Health - Bottle 60,₹599,https://cdn01.pharmeasy.in/dam/products_otc/G67452/pharmeasy-calcium-magnesium-vitamin-d3-zinc-bones-dental-health-bottle-60-6.1-1731322464.jpg?dim=700x0&dpr=1&q=100
Himalaya Koflet H Ginger Flavour Relief From Cough & Sore Throat Strip Of 6 Lozenges,₹30,https://cdn01.pharmeasy.in/dam/products_otc/100341/himalaya-koflet-h-ginger-flavour-relief-from-cough-sore-throat-strip-of-6-lozenges-6.1-1738300893.jpg?dim=700x0&dpr=1&q=100
Zandu Shilajit Ayurvedic Capsules Bottle Of 60,₹499,https://cdn01.pharmeasy.in/dam/products_otc/W16997/zandu-shilajit-ayurvedic-capsules-bottle-of-60-6.1-1715235668.jpg?dim=700x0&dpr=1&q=100
Zandu Triphala Tab 30`S,₹55,https://cdn01.pharmeasy.in/dam/products_otc/174926/zandu-triphala-tab-30s-2-1669634924.jpg?dim=700x0&dpr=1&q=100
Cartigen Forte Plus Strip Of 10 Tablets,₹409,https://cdn01.pharmeasy.in/dam/products_otc/I44874/cartigen-forte-plus-strip-of-10-tablets-1-1669711333.jpg?dim=700x0&dpr=1&q=100
Himalaya Cystone Forte Tablets - 30'S,₹155,https://cdn01.pharmeasy.in/dam/products_otc/I10779/himalaya-cystone-forte-tablets-30s-2-1669655384.jpg?dim=700x0&dpr=1&q=100
Avarta Lightening Under Eye Cream Reduces Dark Circles & Pigmentation For Firm Under Eyes Skin 10g,₹912,https://cdn01.pharmeasy.in/dam/products_otc/255091/avarta-lightening-under-eye-cream-reduces-dark-circles-pigmentation-for-firm-under-eyes-skin-10g-1-1671740836.jpg?dim=700x0&dpr=1&q=100
Himalaya Platenza Tablets - 20'S,₹175,https://cdn01.pharmeasy.in/dam/products_otc/I43955/himalaya-platenza-tablets-20s-2-1669710956.jpg?dim=700x0&dpr=1&q=100
