Name,Price,Image URL
Wellbeing Nutrition Acv Effervescent For Weight Loss & Fat Burn 17 Tabs (Pack Of 1),₹549,https://cdn01.pharmeasy.in/dam/products_otc/L97324/wellbeing-nutrition-acv-effervescent-for-weight-loss-fat-burn-17-tabs-pack-of-1-2-1671743698.jpg?dim=700x0&dpr=1&q=100
Wellbeing Nutrition Acv Effervescent For Weight Loss & Fat Burn 17 Tabs (Pack Of 2),₹1098,https://cdn01.pharmeasy.in/dam/products_otc/G90182/wellbeing-nutrition-apple-cider-vinegar-with-garcinia-cambogia-34-tablets-2-1645441140.jpg?dim=700x0&dpr=1&q=100
Vlado'S Himalayan Organics Omega 3 6 9 Vegan Supplement - 90 Capsules,₹1249,https://cdn01.pharmeasy.in/dam/products_otc/E95916/vlados-himalayan-organics-omega-3-6-9-vegan-supplement-90-capsules-2-1741330314.jpg?dim=700x0&dpr=1&q=100
"Healthkart Hk Vitals Biotin Hair Gummies, 10000 Mcg Biotin With Zinc, Vegan, Strawberry (60 No)",₹1199,https://cdn01.pharmeasy.in/dam/products_otc/N23381/healthkart-hk-vitals-biotin-hair-gummies-10000-mcg-biotin-with-zinc-vegan-strawberry-60-no-2-1699516696.jpg?dim=700x0&dpr=1&q=100
Chicnutrix Super C - Amla Extract & Zinc - Natural Vitamin C For Skin- 20 Tablets - Fizzy Orange,₹390,https://cdn01.pharmeasy.in/dam/products_otc/R95764/chicnutrix-super-c-amla-extract-zinc-natural-vitamin-c-for-skin-20-tablets-fizzy-orange-2-1686735422.jpg?dim=700x0&dpr=1&q=100
Depura Vitamin D3 60k Sugar Free Oral Solution 5ml,₹114.93,https://cdn01.pharmeasy.in/dam/products_otc/266249/depura-vitamin-d3-60k-sugar-free-oral-solution-5ml-2-1738734003.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Flaxseed Omega 3 - Essential Fatty Acids - Healthy Heart - Bottle Of 60,₹799,https://cdn01.pharmeasy.in/dam/products_otc/D64484/everherb-by-pharmeasy-flaxseed-omega-3-essential-fatty-acids-healthy-heart-bottle-of-60-6.01-1727327323.jpg?dim=700x0&dpr=1&q=100
Wow Life Science Omega 3 Capsules Bottle Of 60,₹899,https://cdn01.pharmeasy.in/dam/products_otc/G00067/wow-life-science-omega-3-capsules-bottle-of-60-2-1658483968.jpg?dim=700x0&dpr=1&q=100
Pharmeasy Calcium Magnesium Vitamin D3 & Zinc - Bones & Dental Health - Bottle 120,₹899,https://cdn01.pharmeasy.in/dam/products_otc/Q97636/pharmeasy-calcium-magnesium-vitamin-d3-zinc-bones-dental-health-bottle-120-6.1-1731326159.jpg?dim=700x0&dpr=1&q=100
Everherb (By Pharmeasy) Men'S Formula-Blend Of Powerful Herb-Increase Sperm Count-Bottle Of 60,₹999,https://cdn01.pharmeasy.in/dam/products_otc/N51273/everherb-by-pharmeasy-mens-formula-blend-of-powerful-herb-increase-sperm-count-bottle-of-60-6.01-1741174543.jpg?dim=700x0&dpr=1&q=100
Celevida Nutrition Drink For Diabetes Care & Immunity Support Chocolate | 400g,₹790,https://cdn01.pharmeasy.in/dam/products_otc/O06028/dr-reddys-celevida-nutrition-drink-for-diabetes-care-immunity-support-chocolate-400g-2-1654234221.jpg?dim=700x0&dpr=1&q=100
Healthkart Hk Vitals Calcium + Vitamin D3 Supplement (60 Tablets) | With Magnesium & Zinc,₹419,https://cdn01.pharmeasy.in/dam/products_otc/Y73818/healthkart-hk-vitals-calcium-vitamin-d3-tablets-complete-bone-health-joint-60-tablets-2-1727134015.jpg?dim=700x0&dpr=1&q=100
Naturyz Triple Strength Omega 3 Fish Oil 2450 Mg With Highest Epa 1200mg Dha 800mg (60 Softgels),₹1199,https://cdn01.pharmeasy.in/dam/products_otc/Q02243/naturyz-triple-strength-omega-3-fish-oil-2450-mg-with-highest-epa-1200mg-dha-800mg-60-softgels-2-1722492056.jpg?dim=700x0&dpr=1&q=100
